,1920-1950
0,1.304104938271605
1,0.9816666666666668
2,0.6283333333333334
3,1.1313945578231293
4,1.1087666666666667
5,0.9142372881355931
6,0.9816666666666668
7,0.9988888888888888
8,0.7491666666666668
9,0.8601543209876544
10,1.0514619883040934
11,0.9904237288135592
12,1.026635802469136
13,1.025175438596491
14,0.9307828282828283
15,1.12375
16,0.8842622950819672
17,1.16819209039548
18,1.3533333333333335
19,1.1116666666666666
20,1.2486111111111111
21,1.4166060606060609
22,1.24
23,1.0987777777777779
24,0.9220512820512821
25,1.0090816326530612
26,0.9508653846153847
27,0.8879012345679014
28,1.0301041666666666
29,1.1008163265306121
30,1.026635802469136
31,1.0352121212121215
32,1.1157801418439715
33,0.6840217391304348
34,0.9446014492753622
35,0.7900303030303031
36,1.0167261904761906
37,0.93
38,0.9796794871794872
39,1.0821296296296297
40,0.879973544973545
41,0.7741388888888889
42,1.1687
43,1.1116666666666666
44,1.1772619047619048
45,1.2486111111111111
46,1.1772619047619048
47,1.2040178571428573
48,1.1405223880597015
49,0.9816666666666668
50,0.9889000000000001
51,0.8740277777777777
52,0.9479251700680271
53,1.0301041666666666
54,0.8926241134751772
55,1.1237499999999998
56,1.1549652777777777
57,1.1847286821705423
58,1.1986666666666668
59,0.799111111111111
60,0.5863043478260869
61,0.6688988095238094
62,0.8026785714285715
63,1.0084935897435898
64,1.039659863945578
65,0.8674561403508771
66,1.2286333333333335
67,1.2432978723404253
68,1.0850000000000002
69,1.0742767295597486
70,1.1566081871345029
71,0.9726023391812865
72,1.0633333333333335
73,1.0215909090909092
74,1.0896969696969698
75,0.8026785714285715
76,0.9988888888888889
77,0.9771739130434781
78,0.6421428571428571
79,0.8740277777777777
80,1.1059126984126983
81,0.971141975308642
82,1.0090816326530612
83,1.362121212121212
84,1.2195736434108524
85,0.8989999999999999
86,0.8657037037037038
87,0.9589333333333335
88,1.0788
89,1.1387333333333336
90,0.8879012345679014
91,0.9463157894736841
92,1.365148148148148
93,0.9589333333333335
94,1.3148639455782312
95,1.2586000000000002
96,1.276358024691358
97,1.1828947368421052
98,0.9761868686868688
99,1.0150000000000001
100,0.8294345238095239
101,0.8481132075471699
102,1.1653703703703702
103,0.8561904761904761
104,0.7491666666666668
105,0.7932352941176471
106,0.864423076923077
107,1.147659574468085
108,1.46265873015873
109,1.3156097560975608
110,1.2790650406504063
111,0.9446014492753622
112,0.9479251700680271
113,1.1751633986928105
114,0.8783333333333333
115,0.7885964912280701
116,0.9156481481481482
117,0.899
118,1.0301041666666666
119,1.5680232558139533
120,1.6079674796747965
121,1.187358490566038
122,0.8240833333333334
123,1.0070765027322404
124,1.015819209039548
125,0.8411695906432749
126,0.9220512820512822
127,0.9889000000000001
128,0.9245035460992906
129,0.7032993197278911
130,0.6502201257861635
131,0.7779807692307693
132,1.231962962962963
133,1.6028682170542632
134,1.600492424242424
135,1.498333333333333
136,1.259962121212121
137,1.1619727891156462
138,1.1751633986928105
139,1.0488333333333335
140,0.899
141,1.1387333333333336
142,0.9262424242424242
143,0.943395061728395
144,1.2231292517006802
145,1.4657608695652171
146,1.4395751633986928
147,0.9666666666666668
148,0.9650282485875706
149,1.0391666666666668
150,0.9589333333333335
151,0.9988888888888888
152,1.0090816326530612
153,0.8356089743589744
154,0.7791333333333335
155,0.8256122448979591
156,0.9882624113475177
157,0.8932371794871796
158,1.1986666666666668
159,1.6611956521739129
160,1.7263405797101448
161,1.3760204081632652
162,1.1813782051282051
163,1.351437908496732
164,1.276358024691358
165,1.2156289308176103
166,0.9796794871794872
167,1.0373076923076923
168,1.0177358490566037
169,1.225909090909091
170,1.066121794871795
171,0.9425
172,0.8240833333333334
173,1.1813782051282051
174,0.9183333333333334
175,1.1313945578231293
176,0.9156481481481482
177,0.9046540880503147
178,0.8879012345679014
179,0.8867687074829931
180,0.967673611111111
181,1.1400362318840578
182,0.7779807692307693
183,0.9534848484848485
184,1.1687
185,1.5882333333333336
186,1.5302127659574467
187,1.3070567375886524
188,1.4671180555555554
189,1.3808169934640524
190,1.2208641975308643
191,1.0075
192,0.93
193,1.0167261904761906
194,0.9904237288135592
195,1.1986666666666668
196,1.322058823529412
197,0.8941666666666668
198,1.0850000000000002
199,1.2808333333333335
200,1.0373076923076923
201,0.9107516339869283
202,0.971141975308642
203,0.9200292397660818
204,0.9046540880503147
205,0.8601543209876544
206,1.0839007092198578
207,1.1653703703703702
208,1.0788
209,1.0177358490566037
210,0.9726023391812865
211,1.300440251572327
212,1.1505059523809524
213,1.0821296296296297
214,1.1931172839506174
215,1.4671180555555554
216,1.0624545454545455
217,0.899
218,0.9598697916666666
219,0.9200292397660818
220,1.0896969696969698
221,1.0925347222222221
222,1.0613194444444443
223,0.8829464285714286
224,1.1298907103825135
225,0.9041666666666667
226,0.9142372881355931
227,0.8674561403508771
228,0.8525
229,0.9200292397660818
230,0.8783333333333333
231,1.11640522875817
232,1.1387333333333336
233,1.025175438596491
234,0.998888888888889
235,1.0352121212121215
236,0.9463157894736841
237,1.1505059523809524
238,1.2390064102564105
239,1.0969940476190476
240,1.1566081871345029
241,0.9807272727272728
242,0.9899702380952382
243,0.9825136612021858
244,0.9333879781420765
245,1.116939393939394
246,1.0177358490566037
247,0.7638562091503269
248,0.9046540880503147
249,1.0777485380116958
250,0.7837435897435896
251,0.9513227513227513
252,0.9739166666666668
253,0.899
254,0.9726023391812865
255,0.9239722222222223
256,1.0777485380116958
257,1.2438993710691824
258,1.025175438596491
259,0.9988888888888889
260,1.1772619047619048
261,0.9988888888888889
262,0.9739166666666668
263,0.9463157894736841
264,1.0352121212121215
265,0.9739166666666668
266,1.0150000000000001
267,0.9988888888888889
268,0.8662239583333334
269,0.913046875
270,1.12375
271,0.8829464285714286
272,0.9041666666666667
273,0.9097023809523809
274,0.8324074074074073
275,0.7808215962441315
276,0.9392537313432837
277,0.8230281690140846
278,1.031639344262295
279,0.9307828282828283
280,0.9988888888888889
281,1.0215909090909092
282,1.12375
283,1.1178042328042328
284,1.1487222222222222
285,1.0562021857923496
286,1.0821296296296297
287,0.8596994535519125
288,0.8842622950819672
289,1.031639344262295
290,1.100338541666667
291,0.8561904761904762
292,0.9183333333333334
293,0.9425
294,1.1441818181818184
295,1.0488333333333335
296,1.015819209039548
297,1.1303216374269005
298,0.8740277777777777
299,0.9200292397660818
300,0.8367316017316018
301,0.9189777777777779
302,0.9266008771929826
303,0.9285446009389672
304,1.0633333333333335
305,1.1116666666666666
306,0.9912051282051282
307,0.945102564102564
308,0.9364583333333334
309,1.0857487922705313
310,1.2035792349726775
311,1.1487222222222222
312,1.0702380952380954
313,1.0333333333333334
314,1.1178042328042328
315,1.0796813725490195
316,0.9389555555555558
317,0.9496478873239437
318,0.9239722222222223
319,0.9396327683615819
320,1.0373076923076923
321,0.9666666666666668
322,0.9513227513227513
323,0.9739166666666668
324,1.2803939393939396
325,0.8790222222222224
326,0.8724472573839661
327,1.0340610328638498
328,0.9857456140350876
329,0.9846190476190475
330,1.0196990740740741
331,1.0356127450980392
332,0.8989999999999999
333,0.8721641791044776
334,1.0063432835820896
335,1.0769270833333333
336,0.9761868686868688
337,1.0920056497175141
338,0.885378787878788
339,0.8301576576576577
340,1.076267605633803
341,1.0878310502283108
342,0.9852054794520549
343,0.9364583333333334
344,1.0666101694915255
345,1.0150000000000001
346,0.8498009950248757
347,0.913046875
348,1.023861111111111
349,1.1358333333333335
350,0.899
351,0.934025974025974
352,1.0576470588235294
353,1.070238095238095
354,1.129178743961353
355,0.9068859649122807
356,0.9695098039215685
357,0.9839800995024875
358,0.920404761904762
359,0.9236301369863015
360,1.070238095238095
361,0.9236301369863015
362,1.0060238095238097
363,0.8863380281690143
364,0.9924025974025974
365,1.134452380952381
366,1.0673059360730597
367,0.9988888888888888
368,1.1986666666666668
369,1.2189830508474575
370,0.9572685185185185
371,0.8652347417840376
372,0.7694144144144145
373,0.7491666666666668
374,0.8590444444444446
375,1.2069907407407408
376,1.1387333333333336
377,1.0196990740740741
378,1.228142076502732
379,1.2118872549019606
380,0.9924025974025974
381,0.9418095238095238
382,1.0669949494949496
383,0.9616169154228856
384,0.874027777777778
385,0.9220512820512821
386,0.8304016064257027
387,0.7304375000000001
388,0.8909009009009009
389,0.8909009009009009
390,0.8909009009009009
391,1.1395774647887325
392,1.2173958333333337
393,1.228142076502732
394,1.1805050505050507
395,0.9441552511415526
396,0.8452136752136752
397,0.8706531531531533
398,0.9789111111111112
399,0.9567670682730924
400,1.0388444444444447
401,1.0251754385964915
402,1.076267605633803
403,0.9254411764705883
404,1.134452380952381
405,1.0878310502283108
406,1.1083561643835618
407,0.9646803652968039
408,0.8590444444444446
409,0.7991111111111113
410,0.806794871794872
411,0.8155485232067511
412,0.7126219512195121
413,0.7674390243902439
414,0.7866250000000001
415,0.9364583333333333
416,1.0060238095238097
417,1.2217179487179488
418,1.1943236714975844
419,1.411473429951691
420,1.1050208333333333
421,0.9463157894736842
422,0.9063991769547324
423,1.1525641025641027
424,0.9822407407407405
425,1.0673059360730597
426,1.0442929292929293
427,0.9921396396396396
428,0.8756493506493506
429,0.9988888888888888
430,1.0949358974358976
431,0.9567670682730924
432,0.808311403508772
433,0.9857456140350876
434,0.839066666666667
435,0.8155485232067511
436,1.0060238095238097
437,0.8665060240963856
438,0.7857113821138211
439,0.8026785714285714
440,0.7308943089430894
441,0.9364583333333333
442,1.134452380952381
443,1.1395774647887325
444,1.1141452991452991
445,0.8845582329317269
446,0.934025974025974
447,0.9926458333333334
448,1.0702380952380952
449,1.0488333333333335
450,1.0862916666666667
451,1.1943236714975844
452,1.0973708920187795
453,0.9145670995670996
454,1.0821296296296299
455,1.0933783783783784
456,0.966030701754386
457,1.113047619047619
458,0.910379746835443
459,0.9111486486486488
460,0.8590444444444446
461,0.9739166666666669
462,0.8240833333333334
463,0.595722891566265
464,0.669843137254902
465,0.7317441860465116
466,0.7396835443037975
467,1.0448903508771932
468,1.0113750000000001
469,0.8513257575757573
470,0.8188565891472868
471,0.998888888888889
472,0.9604700854700854
473,1.102939814814815
474,1.1653703703703706
475,1.2386222222222225
476,1.1387333333333336
477,1.0973708920187795
478,1.0356127450980392
479,1.1387333333333336
480,1.0673059360730597
481,1.290871794871795
482,1.056517094017094
483,0.9551875000000001
484,0.8240833333333334
485,0.887171052631579
486,0.8918650793650791
487,0.8914135021097047
488,0.7394372294372294
489,0.8210045662100458
490,0.7579803921568627
491,0.793235294117647
492,0.7683760683760684
493,0.7220883534136546
494,0.7840116279069766
495,0.7586497890295358
496,0.9028418803418805
497,0.966030701754386
498,0.9236301369863015
499,1.129178743961353
500,1.43675799086758
501,1.1861805555555556
502,1.0878310502283108
503,0.9516441441441442
504,0.9796794871794873
505,1.0206038647342996
506,1.1736944444444446
507,1.113047619047619
508,1.0180982905982907
509,0.9111486486486488
510,1.0673059360730597
511,0.9206626506024096
512,0.9220512820512821
513,0.6032251082251082
514,0.920404761904762
515,0.7954115226337448
516,0.8172727272727274
517,0.7581927710843375
518,0.7017510548523207
519,0.6395325203252031
520,0.6421428571428571
521,0.6318273092369477
522,0.7965822784810127
523,0.8210045662100458
524,0.9189777777777779
525,1.4088805970149254
526,1.3194278606965173
527,1.3167171717171717
528,0.966030701754386
529,0.9496478873239437
530,0.9572685185185185
531,1.0442929292929293
532,1.0857487922705313
533,0.9389555555555558
534,0.8945273631840797
535,0.9988888888888889
536,0.7396835443037975
537,1.0613194444444445
538,0.67425
539,0.6147008547008548
540,0.6474279835390946
541,0.7165942028985508
542,0.8373039215686274
543,0.663547619047619
544,0.7299572649572651
545,0.6258860759493671
546,0.7491666666666668
547,0.7063571428571428
548,0.6867361111111111
549,1.100338541666667
550,1.5233055555555555
551,1.3377976190476188
552,1.1471614583333334
553,0.9389555555555558
554,0.8050746268656717
555,0.9632142857142857
556,1.070238095238095
557,1.0060238095238097
558,0.9695098039215685
559,1.0464550264550263
560,0.9839800995024875
561,0.9646803652968039
562,0.9516441441441442
563,0.9364583333333334
564,0.6289300411522633
565,0.5993333333333334
566,0.6522156862745098
567,0.7394372294372294
568,0.6753051643192489
569,0.7389041095890412
570,0.6708955223880597
571,0.7712009803921568
572,0.8301576576576577
573,1.0510696517412936
574,0.9908333333333333
575,1.105327868852459
576,1.2527049180327867
577,0.9839800995024875
578,0.9912051282051282
579,0.8468840579710145
580,0.9988888888888889
581,0.9695098039215685
582,0.9761868686868688
583,1.0135784313725489
584,0.9254411764705883
585,0.9120289855072465
586,0.9120289855072465
587,1.0206038647342996
588,0.9915441176470587
589,0.9915441176470587
590,0.9156481481481482
591,0.6367916666666666
592,0.7591555555555558
593,0.8274378109452737
594,0.9239722222222223
595,0.8274378109452737
596,0.5717324561403508
597,0.8115972222222223
598,1.100338541666667
599,1.225909090909091
600,0.879973544973545
601,1.1358333333333335
602,1.0373076923076923
603,0.9396327683615819
604,0.957950819672131
605,0.8067948717948717
606,0.877595238095238
607,0.825169082125604
608,0.9389555555555558
609,0.8909009009009009
610,0.8593382352941176
611,1.0633333333333335
612,1.0215909090909092
613,1.0576470588235294
614,1.0442929292929293
615,1.2035792349726775
616,0.9534848484848487
617,0.8909009009009009
618,1.1178042328042328
619,1.0066927083333335
620,1.0412146892655365
621,1.0442929292929293
622,1.1678186274509803
623,1.2129365079365078
624,1.0702380952380954
625,1.23546783625731
626,1.1174011299435027
627,0.8626767676767678
628,0.9908333333333333
629,0.7603482587064676
630,0.8561904761904762
631,0.9337439613526571
632,0.8989999999999999
633,0.9915441176470587
634,0.9632142857142857
635,1.1181592039800994
636,1.2772677595628417
637,1.1986666666666668
638,1.3205649717514125
639,1.4088805970149254
640,1.107463768115942
641,0.9915441176470587
642,1.3050000000000002
643,1.1487222222222222
644,1.0896969696969698
645,0.9681538461538463
646,0.9337439613526571
647,1.1986666666666668
648,1.1756153846153845
649,1.0603589743589743
